,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
787,Corey Schueneman,MTL,D,27,1995-09-02,Milford,MI,USA,USA,71,197,-,-,-,-,-
788,Nico Sturm,S.J,C,27,1995-05-03,Augsburg,,DEU,DEU,75,209,-,-,-,-,-
789,Blake Lizotte,L.A,C,25,1997-12-13,Lindstrom,MN,USA,USA,69,170,-,-,-,-,-
790,Brett Leason,ANA,R,23,1999-04-30,Calgary,AB,CAN,CAN,77,218,2019,WSH,2,25,56
791,Nolan Foote,N.J,L,22,2000-11-29,Denver,CO,USA,USA,75,196,2019,T.B,1,27,27
792,Ronnie Attard,PHI,D,24,1999-03-20,White Lake,MI,USA,USA,75,208,2019,PHI,3,10,72
793,Peyton Krebs,BUF,C,22,2001-01-26,Calgary,AB,CAN,CAN,72,187,2019,VGK,1,17,17
794,Kirby Dach,MTL,C,22,2001-01-21,Fort Saskatchewan,AB,CAN,CAN,76,212,2019,CHI,1,3,3
795,Bowen Byram,COL,D,21,2001-06-13,Cranbrook,BC,CAN,CAN,73,190,2019,COL,1,4,4
796,Kaedan Korczak,VGK,D,22,2001-01-29,Yorkton,SK,CAN,CAN,75,202,2019,VGK,2,10,41
797,Dylan Cozens,BUF,C,22,2001-02-09,Whitehorse,YT,CAN,CAN,75,195,2019,BUF,1,7,7
798,Alex Turcotte,L.A,C,22,2001-02-26,Elk Grove,IL,USA,USA,71,185,2019,L.A,1,5,5
799,Trevor Zegras,ANA,C,22,2001-03-20,Bedford,NY,USA,USA,72,185,2019,ANA,1,9,9
800,Nils Hoglander,VAN,L,22,2000-12-20,BOCKTRäSK,,SWE,SWE,69,185,2019,VAN,2,9,40
801,Nikita Okhotiuk,N.J,D,22,2000-12-04,Chelyabinsk,,RUS,RUS,73,195,2019,N.J,2,30,61
802,Cole Caufield,MTL,R,22,2001-01-02,Mosinee,WI,USA,USA,67,174,2019,MTL,1,15,15
803,Samuel Bolduc,NYI,D,22,2000-12-09,Laval,QC,CAN,CAN,76,220,2019,NYI,2,26,57
804,Moritz Seider,DET,D,22,2001-04-06,Zell,,DEU,DEU,76,204,2019,DET,1,6,6
805,Nikita Alexandrov,STL,C,22,2000-09-16,Burgwedel,,DEU,DEU,73,177,-,-,-,-,-
806,Cam York,PHI,D,22,2001-01-05,Anaheim,CA,USA,USA,71,175,2019,PHI,1,14,14
807,Adam Beckman,MIN,L,21,2001-05-10,Saskatoon,SK,CAN,CAN,74,182,2019,MIN,3,13,75
808,Kaapo Kakko,NYR,R,22,2001-02-13,Turku,,FIN,FIN,74,206,2019,NYR,1,2,2
809,Matt Boldy,MIN,L,22,2001-04-05,Milford,MA,USA,USA,74,201,2019,MIN,1,12,12
810,Jack Hughes,N.J,C,21,2001-05-14,Orlando,FL,USA,USA,71,175,2019,N.J,1,1,1
811,Arthur Kaliyev,L.A,R,21,2001-06-26,New York City,,USA,USA,74,210,2019,L.A,2,2,33
812,Drew Helleson,ANA,D,22,2001-03-26,Farmington,MN,USA,USA,75,190,2019,COL,2,16,47
813,Henry Thrun,S.J,D,22,2001-03-12,Southborough,MA,USA,USA,74,190,2019,ANA,4,8,101
814,Alex Vlasic,CHI,D,21,2001-06-05,Wilmette,IL,USA,USA,78,199,2019,CHI,2,12,43
815,Ville Heinola,WPG,D,22,2001-02-03,Honkajoki,,FIN,FIN,71,181,2019,WPG,1,20,20
816,Lassi Thomson,OTT,D,22,2000-09-24,Tampere,,FIN,FIN,72,190,2019,OTT,1,19,19
817,Philip Tomasino,NSH,C,21,2001-07-28,Mississauga,ON,CAN,CAN,72,179,2019,NSH,1,24,24
818,Connor McMichael,WSH,C,22,2001-01-15,Ajax,ON,CAN,CAN,72,180,2019,WSH,1,25,25
819,Thomas Harley,DAL,D,21,2001-08-19,Syracuse,NY,USA,USA,75,205,2019,DAL,1,18,18
820,Nicholas Robertson,TOR,L,21,2001-09-11,Pasadena,CA,USA,USA,69,183,2019,TOR,2,22,53
821,Egor Afanasyev,NSH,L,22,2001-01-23,Tver,,RUS,RUS,76,211,2019,NSH,2,14,45
822,Sam Poulin,PIT,R,22,2001-02-25,Blainville,QC,CAN,CAN,73,208,2019,PIT,1,21,21
823,Jakob Pelletier,CGY,L,22,2001-03-07,Québec,QC,CAN,CAN,69,170,2019,CGY,1,26,26
824,Shane Pinto,OTT,C,22,2000-11-12,Franklin Square,NY,USA,USA,75,201,2019,OTT,2,1,32
825,Philip Broberg,EDM,D,21,2001-06-25,Orebro,,SWE,SWE,75,199,2019,EDM,1,8,8
826,Victor Soderstrom,ARI,D,22,2001-02-26,Gavle,,SWE,SWE,71,184,2019,ARI,1,11,11
827,Tobias Bjornfot,L.A,D,22,2001-04-06,Upplands Vasby,,SWE,SWE,72,200,2019,L.A,1,22,22
828,Simon Holmstrom,NYI,R,21,2001-05-24,Tranas,,SWE,SWE,74,205,2019,NYI,1,23,23
829,Pavel Dorofeyev,VGK,L,22,2000-10-26,Nizhny Tagil,,RUS,RUS,73,194,2019,VGK,3,17,79
830,Jackson LaCombe,ANA,D,22,2001-01-09,Eden Prairie,MN,USA,USA,73,171,2019,ANA,2,8,39
831,Jordan Spence,L.A,D,22,2001-02-24,Manly,,AUS,AUS,70,180,2019,L.A,4,2,95
832,Vladislav Kolyachonok,ARI,D,21,2001-05-26,Minsk,,BLR,BLR,73,193,2019,FLA,2,21,52
833,Vasily Podkolzin,VAN,R,21,2001-06-24,Moscow,,RUS,RUS,73,190,2019,VAN,1,10,10
834,Alex Newhook,COL,C,22,2001-01-28,St. John's,NL,CAN,CAN,70,190,2019,COL,1,16,16
835,Ilya Mikheyev,VAN,R,28,1994-10-10,Omsk,,RUS,RUS,74,192,-,-,-,-,-
836,Joel Kiviranta,DAL,L,27,1996-03-23,Vantaa,,FIN,FIN,71,185,-,-,-,-,-
837,Joona Luoto,CBJ,L,25,1997-09-26,TAMPERE,,FIN,FIN,75,210,-,-,-,-,-
838,Aliaksei Protas,WSH,C,22,2001-01-06,VITEBSK,,BLR,BLR,78,225,2019,WSH,3,29,91
839,Maxence Guenette,OTT,D,21,2001-04-28,L'Ancienne-Lorette,QC,CAN,CAN,73,181,2019,OTT,7,1,187
840,Aidan McDonough,VAN,L,23,1999-11-06,Milton,MA,USA,USA,75,190,2019,VAN,7,9,195
841,Tyler Angle,CBJ,C,22,2000-09-30,Niagara Falls,ON,CAN,CAN,70,171,2019,CBJ,7,26,212
842,Juuso Parssinen,NSH,C,22,2001-02-01,Hameenlinna,,FIN,FIN,75,212,2019,NSH,7,24,210
843,Zac Jones,NYR,D,22,2000-10-18,Richmond,VA,USA,USA,70,178,2019,NYR,3,6,68
844,Matias Maccelli,ARI,L,22,2000-10-14,Turku,,FIN,FIN,71,176,2019,ARI,4,5,98
845,Matej Blumel,DAL,R,22,2000-05-31,Tabor,,CZE,CZE,72,200,2019,EDM,4,7,100
846,Nick Abruzzese,TOR,C,23,1999-06-04,Slate Hill,NY,USA,USA,71,183,2019,TOR,4,31,124
847,Elmer Soderblom,DET,L,21,2001-07-05,Gothenburg,,SWE,SWE,80,246,2019,DET,6,4,159
848,Tyce Thompson,N.J,R,23,1999-07-12,Calgary,AB,CAN,CAN,73,175,2019,N.J,4,3,96
849,Lukas Rousek,BUF,R,23,1999-04-20,Ostrov Nad Ohri,,CZE,CZE,71,171,2019,BUF,6,5,160
850,Nikita Nesterenko,ANA,C,21,2001-09-10,Brooklyn,NY,USA,USA,74,183,2019,MIN,6,17,172
851,Nikolai Knyzhov,S.J,D,26,1997-03-20,KEMEROVO,,RUS,RUS,75,222,-,-,-,-,-
852,Drew O'Connor,PIT,L,24,1998-06-09,Chatham,NJ,USA,USA,75,200,-,-,-,-,-
853,Cole Smith,NSH,L,27,1995-10-28,Brainerd,MN,USA,USA,75,195,-,-,-,-,-
854,Connor Mackey,"ARI, CGY",D,26,1996-09-12,Tower Lakes,IL,USA,USA,74,197,-,-,-,-,-
855,Braden Schneider,NYR,D,21,2001-09-20,Prince Albert,SK,CAN,CAN,75,208,2020,NYR,1,19,19
856,Dylan Holloway,EDM,L,21,2001-09-23,Calgary,AB,CAN,CAN,73,203,2020,EDM,1,14,14
857,Lucas Raymond,DET,L,21,2002-03-28,Gothenburg,,SWE,SWE,71,176,2020,DET,1,4,4
858,Marco Rossi,MIN,C,21,2001-09-23,Feldkirch,,AUT,AUT,69,182,2020,MIN,1,9,9
859,Sean Farrell,MTL,C,21,2001-11-02,Milford,MA,USA,USA,69,175,2020,MTL,4,31,124
860,Kaiden Guhle,MTL,D,21,2002-01-18,Edmonton,AB,CAN,CAN,74,205,2020,MTL,1,16,16
861,Jake Neighbours,STL,L,21,2002-03-29,Calgary,AB,CAN,CAN,72,201,2020,STL,1,26,26
862,Ridly Greig,OTT,C,20,2002-08-08,Lethbridge,AB,CAN,CAN,72,183,2020,OTT,1,28,28
863,Seth Jarvis,CAR,C,21,2002-02-01,Winnipeg,MB,CAN,CAN,70,175,2020,CAR,1,13,13
864,Tyler Kleven,OTT,D,21,2002-01-10,Fargo,ND,USA,USA,76,200,2020,OTT,2,13,44
865,Jack Quinn,BUF,R,21,2001-09-19,Ottawa,ON,CAN,CAN,73,185,2020,BUF,1,8,8
866,Danil Gushchin,S.J,L,21,2002-02-06,Yekaterinburg,,RUS,RUS,68,165,2020,S.J,3,14,76
867,Jake Sanderson,OTT,D,20,2002-07-08,Whitefish,MT,USA,USA,75,195,2020,OTT,1,5,5
868,Alexis Lafrenière,NYR,L,21,2001-10-11,St-Eustache,QC,CAN,CAN,73,195,2020,NYR,1,1,1
869,Dawson Mercer,N.J,C,21,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,N.J,1,18,18
870,Justin Barron,MTL,D,21,2001-11-15,Halifax,NS,CAN,CAN,74,201,2020,COL,1,25,25
871,Anton Lundell,FLA,C,21,2001-10-03,Espoo,,FIN,FIN,73,185,2020,FLA,1,12,12
872,Tim Stützle,OTT,L,21,2002-01-15,Viersen,,DEU,DEU,72,193,2020,OTT,1,3,3
873,Lukas Reichel,CHI,L,20,2002-05-17,Nürnberg,,DEU,DEU,72,170,2020,CHI,1,17,17
874,Brock Faber,MIN,D,20,2002-08-22,Maple Grove,MN,USA,USA,73,200,2020,L.A,2,14,45
875,Quinton Byfield,L.A,C,20,2002-08-19,Newmarket,ON,CAN,CAN,77,220,2020,L.A,1,2,2
876,Alexander Holtz,N.J,R,21,2002-01-23,Stockholm,,SWE,SWE,72,195,2020,N.J,1,7,7
877,Thomas Bordeleau,S.J,C,21,2002-01-03,Houston,TX,USA,USA,70,175,2020,S.J,2,7,38
878,Jamie Drysdale,ANA,D,21,2002-04-08,Toronto,ON,CAN,CAN,71,183,2020,ANA,1,6,6
879,Luke Evangelista,NSH,R,21,2002-02-21,Toronto,ON,CAN,CAN,72,183,2020,NSH,2,11,42
880,Jean-Luc Foudy,COL,C,20,2002-05-13,Scarborough,ON,CAN,CAN,71,177,2020,COL,3,13,75
881,Cole Perfetti,WPG,C,21,2002-01-01,Whitby,ON,CAN,CAN,71,184,2020,WPG,1,10,10
882,Will Cuylle,NYR,L,21,2002-02-05,Toronto,ON,CAN,CAN,75,211,2020,NYR,2,29,60
883,Tyson Foerster,PHI,R,21,2002-01-18,Alliston,ON,CAN,CAN,74,194,2020,PHI,1,23,23
884,JJ Peterka,BUF,R,21,2002-01-14,Munich,,DEU,DEU,72,189,2020,BUF,2,3,34
885,Wyatt Kaiser,CHI,D,20,2002-07-31,Andover,MN,USA,USA,72,173,2020,CHI,3,19,81
886,Justin Richards,CBJ,C,25,1998-03-17,Orlando,FL,USA,USA,71,190,-,-,-,-,-
887,Tristen Robins,S.J,C,21,2001-11-15,London,,GBR,GBR,70,176,2020,S.J,2,25,56
888,Isaak Phillips,CHI,D,21,2001-09-28,Barrie,ON,CAN,CAN,75,205,2020,CHI,5,17,141
889,Adam Raska,S.J,R,21,2001-09-25,Frydek-Mistek,,CZE,CZE,70,178,2020,S.J,7,15,201
890,William Dufour,NYI,R,21,2002-01-28,QUéBEC,QC,CAN,CAN,74,215,2020,NYI,5,28,152
891,Alexander Barabanov,S.J,L,28,1994-06-17,St. Petersburg,,RUS,RUS,70,195,-,-,-,-,-
892,Radim Zohorna,"CGY, TOR",L,26,1996-04-29,Havlickuv,,CZE,CZE,78,220,-,-,-,-,-
893,Artem Zub,OTT,D,27,1995-10-03,Khabarovsk,,RUS,RUS,74,200,-,-,-,-,-
894,Callahan Burke,COL,C,26,1997-03-19,Boxborough,MA,USA,USA,70,183,-,-,-,-,-
895,Bobby McMann,TOR,C,26,1996-06-15,"Wainwright, AB",AB,CAN,CAN,74,208,-,-,-,-,-
896,Billy Sweezey,CBJ,D,27,1996-02-06,Hanson,MA,USA,USA,73,206,-,-,-,-,-
897,Samuel Knazko,CBJ,D,20,2002-08-07,Trencin,,SVK,SVK,73,198,2020,CBJ,3,16,78
898,Mikael Pyyhtia,CBJ,L,21,2001-12-17,Turku,,FIN,FIN,72,166,2020,CBJ,4,21,114
899,Elliot Desnoyers,PHI,L,21,2002-01-21,Saint-Hyacinthe,QC,CAN,CAN,71,183,2020,PHI,5,11,135
900,Yegor Chinakhov,CBJ,R,22,2001-02-01,Omsk,,RUS,RUS,73,204,2020,CBJ,1,21,21
901,Nils Aman,VAN,C,23,2000-02-07,Avesta,,SWE,SWE,74,179,2020,COL,6,12,167
902,Matthew Kessel,STL,D,22,2000-06-23,Phoenix,AZ,USA,USA,74,205,2020,STL,5,26,150
903,Josh Dunne,CBJ,C,24,1998-12-08,O'Fallon,MO,USA,USA,76,211,-,-,-,-,-
904,Daniil Miromanov,VGK,D,25,1997-07-11,Moscow,,RUS,RUS,76,200,-,-,-,-,-
905,Alex Steeves,TOR,C,23,1999-12-10,Bedford,NH,USA,USA,72,196,-,-,-,-,-
906,Mike Hardman,CHI,L,24,1999-02-05,HANOVER,MA,USA,USA,74,205,-,-,-,-,-
907,Matt Kiersted,FLA,D,24,1998-04-14,ELK RIVER,MN,USA,USA,72,181,-,-,-,-,-
908,Walker Duehr,CGY,R,25,1997-11-23,Sioux Falls,SD,USA,USA,74,210,-,-,-,-,-
909,Jackson Cates,PHI,C,25,1997-09-28,STILLWATER,MN,USA,USA,72,190,-,-,-,-,-
910,J.J. Moser,ARI,D,22,2000-06-06,Biel,,CHE,CHE,73,173,2021,ARI,2,28,60
911,Kent Johnson,CBJ,C,20,2002-10-18,Port Moody,BC,CAN,CAN,72,175,2021,CBJ,1,5,5
912,Matty Beniers,SEA,C,20,2002-11-05,Hingham,MA,USA,USA,74,178,2021,SEA,1,2,2
913,William Eklund,S.J,L,20,2002-10-12,Stockholm,,SWE,SWE,71,181,2021,S.J,1,7,7
914,Owen Power,BUF,D,20,2002-11-22,Mississauga,ON,CAN,CAN,78,218,2021,BUF,1,1,1
915,Matt Coronato,CGY,R,20,2002-11-14,Greenlawn,NY,USA,USA,70,183,2021,CGY,1,13,13
916,Luke Hughes,N.J,D,19,2003-09-09,Manchester,NH,USA,USA,74,184,2021,N.J,1,4,4
917,Aatu Raty,"NYI, VAN",C,20,2002-11-14,Oulu,,FIN,FIN,74,190,2021,NYI,2,20,52
918,Dylan Guenther,ARI,R,20,2003-04-10,Edmonton,AB,CAN,CAN,74,175,2021,ARI,1,9,9
919,Cole Sillinger,CBJ,C,19,2003-05-16,Columbus,OH,USA,USA,73,201,2021,CBJ,1,12,12
920,Stanislav Svozil,CBJ,D,20,2003-01-17,Prerov,,CZE,CZE,72,183,2021,CBJ,3,5,69
921,Oskar Olausson,COL,R,20,2002-11-10,Stockholm,,SWE,SWE,73,180,2021,COL,1,28,28
922,Matthew Knies,TOR,L,20,2002-10-17,Phoenix,AZ,USA,USA,74,210,2021,TOR,2,25,57
923,Brandt Clarke,L.A,D,20,2003-02-09,Nepean,ON,CAN,CAN,74,185,2021,L.A,1,8,8
924,Wyatt Johnston,DAL,C,19,2003-05-14,Toronto,ON,CAN,CAN,73,185,2021,DAL,1,23,23
925,Mason McTavish,ANA,C,20,2003-01-30,Zurich,,CHE,CHE,72,213,2021,ANA,1,3,3
926,Simon Edvinsson,DET,D,20,2003-02-05,Kungsbacka,,SWE,SWE,78,209,2021,DET,1,6,6
927,Nick Cicek,S.J,D,22,2000-05-29,Winnipeg,MB,CAN,CAN,75,201,-,-,-,-,-
928,Jesper Froden,SEA,R,28,1994-09-21,Stockholm,,SWE,SWE,70,179,-,-,-,-,-
929,Vincent Iorio,WSH,D,20,2002-11-14,Coquitlam,BC,CAN,CAN,76,200,2021,WSH,2,23,55
930,Arber Xhekaj,MTL,D,22,2001-01-30,Hamilton,ON,CAN,CAN,76,238,-,-,-,-,-
931,Marc McLaughlin,BOS,C,23,1999-07-26,North Billerica,MA,USA,USA,72,203,-,-,-,-,-
932,Owen Beck,MTL,C,19,2004-02-03,Peterborough,ON,CAN,CAN,71,190,2022,MTL,2,1,33
933,David Jiricek,CBJ,D,19,2003-11-28,Klatovy,,CZE,CZE,76,199,2022,CBJ,1,6,6
934,Marco Kasper,DET,C,19,2004-04-08,Innsbruck,,AUT,AUT,73,183,2022,DET,1,8,8
935,Juraj Slafkovsky,MTL,L,19,2004-03-30,Kosice,,SVK,SVK,75,238,2022,MTL,1,1,1
936,Shane Wright,SEA,C,19,2004-01-05,Burlington,ON,CAN,CAN,72,192,2022,SEA,1,4,4
937,Lucas Condotta,MTL,C,25,1997-06-19,Georgetown,ON,CAN,CAN,73,223,-,-,-,-,-
938,Nick Blankenburg,CBJ,D,24,1998-05-12,WASHINGTON,MI,USA,USA,69,177,-,-,-,-,-
939,Ben Meyers,COL,C,24,1998-11-15,DELANO,MN,USA,USA,71,194,-,-,-,-,-
940,Milos Kelemen,ARI,L,23,1999-07-06,Svolen,,SVK,SVK,74,210,-,-,-,-,-
941,Filip Roos,CHI,D,24,1999-01-05,Gothenburg,,SWE,SWE,76,190,-,-,-,-,-
942,Marcus Bjork,CBJ,D,25,1997-11-24,Umea,,SWE,SWE,76,211,-,-,-,-,-
943,Pavol Regenda,ANA,L,23,1999-12-07,Michalovce,,SVK,SVK,76,212,-,-,-,-,-
944,Anton Levtchi,FLA,L,27,1995-11-28,Varkaus,,FIN,FIN,72,185,-,-,-,-,-
945,Andrei Kuzmenko,VAN,L,27,1996-02-04,YAKUTSK,,RUS,RUS,71,194,-,-,-,-,-
946,Hunter McKown,CBJ,C,20,2002-08-18,San Jose,CA,USA,USA,73,205,-,-,-,-,-
947,Akito Hirose,VAN,D,24,1999-04-09,CALGARY,AB,CAN,CAN,72,170,-,-,-,-,-
948,Jake Livingstone,NSH,D,23,1999-04-16,CRESTON,BC,CAN,CAN,75,205,-,-,-,-,-
949,Cole McWard,VAN,D,21,2001-06-09,Fenton,MO,USA,USA,73,192,-,-,-,-,-
950,Zdeno Chara,NYI,D,46,1977-03-18,Trencin,,SVK,SVK,81,250,1996,NYI,3,4,56
951,Joe Thornton,FLA,C,43,1979-07-02,London,ON,CAN,CAN,76,220,1997,BOS,1,1,1
952,Jason Spezza,TOR,C,39,1983-06-13,Toronto,ON,CAN,CAN,75,219,2001,OTT,1,2,2
953,Duncan Keith,EDM,D,39,1983-07-16,Winnipeg,MB,CAN,CAN,73,192,2002,CHI,2,24,54
954,Dustin Brown,L.A,R,38,1984-11-04,Ithaca,NY,USA,USA,72,205,2003,L.A,1,13,13
955,Ryan Getzlaf,ANA,C,37,1985-05-10,Regina,SK,CAN,CAN,76,220,2003,ANA,1,19,19
956,Brian Boyle,PIT,C,38,1984-12-18,Hingham,MA,USA,USA,78,245,2003,L.A,1,26,26
957,Loui Eriksson,ARI,L,37,1985-07-17,Gothenburg,,SWE,SWE,74,179,2003,DAL,2,3,33
958,Brad Richardson,"CGY, VAN",R,38,1985-02-04,Belleville,ON,CAN,CAN,72,190,2003,COL,5,27,163
959,Nate Thompson,PHI,C,38,1984-10-05,Anchorage,AK,USA,USA,73,205,2003,BOS,6,16,183
960,Andrew Ladd,ARI,L,37,1985-12-12,Maple Ridge,BC,CAN,CAN,75,205,2004,CAR,1,4,4
961,Alexander Radulov,DAL,R,36,1986-07-05,Nizhny Tagil,,RUS,RUS,73,200,2004,NSH,1,15,15
962,Blake Comeau,DAL,L,37,1986-02-18,Meadow Lake,SK,CAN,CAN,73,200,2004,NYI,2,17,47
963,Andrej Sekera,DAL,D,36,1986-06-08,Bojnice,,SVK,SVK,72,200,2004,BUF,3,6,71
964,James Neal,STL,L,35,1987-09-03,Whitby,ON,CAN,CAN,75,212,2005,DAL,2,3,33
965,Kris Russell,EDM,D,35,1987-05-02,Caroline,AB,CAN,CAN,70,170,2005,CBJ,3,6,67
966,Keith Yandle,PHI,D,36,1986-09-09,Boston,MA,USA,USA,73,192,2005,PHX,4,14,105
967,Andy Greene,NYI,D,40,1982-10-30,Trenton,MI,USA,USA,71,190,-,-,-,-,-
968,Alex Biega,TOR,D,35,1988-04-04,Montreal,QC,CAN,CAN,70,195,2006,BUF,5,24,147
969,Leo Komarov,NYI,R,36,1987-01-23,Narva,,EST,FIN,71,205,2006,TOR,6,27,180
970,Mathieu Perreault,MTL,C,35,1988-01-05,Drummondville,QC,CAN,CAN,70,189,2006,WSH,6,24,177
971,Paul Byron,MTL,L,33,1989-04-27,Ottawa,ON,CAN,CAN,69,164,2007,BUF,6,28,179
972,P.K. Subban,N.J,D,33,1989-05-13,Toronto,ON,CAN,CAN,72,210,2007,MTL,2,13,43
973,Riley Nash,"ARI, T.B, WPG",C,33,1989-05-09,Consort,AB,CAN,CAN,74,188,2007,EDM,1,21,21
974,Thomas Hickey,NYI,D,34,1989-02-08,Calgary,AB,CAN,CAN,72,185,2007,L.A,1,4,4
975,Kyle Turris,EDM,C,33,1989-08-14,New Westminster,BC,CAN,CAN,73,190,2007,PHX,1,3,3
976,Colton Sceviour,EDM,C,33,1989-04-20,Red Deer,AB,CAN,CAN,72,190,2007,DAL,4,21,112
977,Carl Hagelin,WSH,L,34,1988-08-23,Sodertalje,,SWE,SWE,72,183,2007,NYR,6,17,168
978,Jay Beagle,ARI,C,37,1985-10-16,Calgary,AB,CAN,CAN,75,210,-,-,-,-,-
979,Michael Del Zotto,OTT,D,32,1990-06-24,Stouffville,ON,CAN,CAN,72,195,2008,NYR,1,20,20
980,Tyler Ennis,OTT,R,33,1989-10-06,Edmonton,AB,CAN,CAN,69,160,2008,BUF,1,26,26
981,Greg Pateryn,ANA,D,32,1990-06-20,Sterling Heights,MI,USA,USA,75,212,2008,TOR,5,7,128
982,Cam Atkinson,PHI,R,33,1989-06-05,Riverside,CT,USA,USA,68,176,2008,CBJ,6,6,157
983,Luke Witkowski,DET,D,32,1990-04-14,Holland,MI,USA,USA,74,210,2008,T.B,6,9,160
984,Antoine Roussel,ARI,L,33,1989-11-21,Roubaix,,FRA,FRA,71,200,-,-,-,-,-
985,Tyler Bozak,STL,C,37,1986-03-19,Regina,SK,CAN,CAN,73,187,-,-,-,-,-
986,Ryan Ellis,PHI,D,32,1991-01-03,Hamilton,ON,CAN,CAN,70,180,2009,NSH,1,11,11
987,John Moore,BOS,D,32,1990-11-19,Winnetka,IL,USA,USA,75,207,2009,CBJ,1,21,21
988,Richard Panik,NYI,R,32,1991-02-07,Martin,,SVK,SVK,73,203,2009,T.B,2,22,52
989,Cody Eakin,BUF,C,31,1991-05-24,Winnipeg,MB,CAN,CAN,72,196,2009,WSH,3,24,85
990,Kevin Connauton,"FLA, PHI",D,33,1990-02-23,Edmonton,AB,CAN,CAN,74,205,2009,VAN,3,22,83
991,Justin Dowling,VAN,C,32,1990-10-01,Calgary,AB,CAN,CAN,70,180,-,-,-,-,-
992,Christopher Tanev,CGY,D,33,1989-12-20,Toronto,ON,CAN,CAN,74,193,-,-,-,-,-
993,Johan Larsson,"ARI, WSH",L,30,1992-07-25,Lau,,SWE,SWE,71,206,2010,MIN,2,26,56
994,Greg McKegg,NYR,C,30,1992-06-17,St. Thomas,ON,CAN,CAN,72,195,2010,TOR,3,2,62
995,Brett Connolly,CHI,R,30,1992-05-02,Campbell River,BC,CAN,CAN,75,198,2010,T.B,1,6,6
996,Mark Pysyk,BUF,D,31,1992-01-11,Sherwood Park,AB,CAN,CAN,73,198,2010,BUF,1,23,23
997,Joonas Donskoi,SEA,R,31,1992-04-13,Raahe,,FIN,FIN,72,185,2010,FLA,4,9,99
998,Michael Sgarbossa,WSH,C,30,1992-07-25,Campbellville,ON,CAN,CAN,72,179,-,-,-,-,-
999,Matthew Peca,STL,C,29,1993-04-27,Petawawa,ON,CAN,CAN,68,181,2011,T.B,7,20,201
1000,Ryan Dzingel,"ARI, S.J",C,31,1992-03-09,Wheaton,IL,USA,USA,72,190,2011,OTT,7,23,204
1001,Max McCormick,SEA,L,30,1992-05-01,De Pere,WI,USA,USA,71,188,2011,OTT,6,20,171
1002,Gregory Hofmann,CBJ,C,30,1992-11-13,Tramelan,,CHE,CHE,72,194,2011,CAR,4,12,103
1003,Fredrik Claesson,T.B,D,30,1992-11-24,Stockholm,,SWE,SWE,73,196,2011,OTT,5,5,126
1004,T.J. Tynan,L.A,C,31,1992-02-25,Orland Park,IL,USA,USA,68,165,2011,CBJ,3,5,66
1005,Logan Shaw,OTT,R,30,1992-10-05,Glace Bay,NS,CAN,CAN,75,208,2011,FLA,3,15,76
1006,Kyle Rau,MIN,C,30,1992-10-24,Eden Prairie,MN,USA,USA,69,171,2011,FLA,3,30,91
1007,Rocco Grimaldi,NSH,R,30,1993-02-08,Anaheim,CA,USA,USA,66,180,2011,FLA,2,3,33
1008,Dmitrij Jaskin,ARI,R,30,1993-03-23,Omsk,,RUS,CZE,74,216,2011,STL,2,11,41
1009,Victor Rask,"MIN, SEA",C,30,1993-03-01,Leksand,,SWE,SWE,74,199,2011,CAR,2,12,42
1010,Gabriel Landeskog,COL,L,30,1992-11-23,Stockholm,,SWE,SWE,73,215,2011,COL,1,2,2
1011,Sean Couturier,PHI,C,30,1992-12-07,Phoenix,AZ,USA,CAN,75,211,2011,PHI,1,8,8
1012,Sven Baertschi,VGK,L,30,1992-10-05,Bern,,CHE,CHE,71,190,2011,CGY,1,13,13
1013,Seth Griffith,EDM,C,30,1993-01-04,Wallaceburg,ON,CAN,CAN,69,190,2012,BOS,5,10,131
1014,Turner Elson,DET,C,30,1992-09-13,New Westminster,BC,CAN,CAN,72,193,-,-,-,-,-
1015,Kurtis Gabriel,CHI,R,29,1993-04-20,Newmarket,ON,CAN,CAN,76,212,2013,MIN,3,20,81
1016,Matt Tennyson,NSH,D,32,1990-04-23,Minneapolis,MN,USA,USA,74,205,-,-,-,-,-
1017,Stefan Matteau,COL,C,29,1994-02-23,Chicago,IL,USA,USA,74,208,2012,N.J,1,29,29
1018,Slater Koekkoek,EDM,D,29,1994-02-18,Winchester,ON,CAN,CAN,74,193,2012,T.B,1,10,10
1019,Mackenzie MacEachern,STL,L,29,1994-03-09,Bloomfield Hills,MI,USA,USA,74,193,2012,STL,3,6,67
1020,Martin Frk,L.A,R,29,1993-10-05,Pelhrimov,,CZE,CZE,73,210,2012,DET,2,19,49
1021,Gemel Smith,DET,C,28,1994-04-16,Toronto,ON,CAN,CAN,70,203,2012,DAL,4,13,104
1022,Cedric Paquette,MTL,C,29,1993-08-13,Gaspe,QC,CAN,CAN,72,205,2012,T.B,4,10,101
1023,Danny O'Regan,ANA,C,29,1994-01-30,Berlin,,DEU,USA,70,180,2012,S.J,5,17,138
1024,Paul LaDue,NYI,D,30,1992-09-06,Grand Forks,ND,USA,USA,75,205,2012,L.A,6,30,181
1025,Petteri Lindbohm,FLA,D,29,1993-09-23,Helsinki,,FIN,FIN,75,198,2012,STL,6,25,176
