,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Brad Stuart 2011,Brad Stuart,2011,D,30.903,74,215,,72.0,67.0,82,67,-6.666666666666671,18.6417,0.6674
Brad Stuart 2012,Brad Stuart,2012,D,31.902,74,215,72.0,67.0,82.0,67,81,9.0,17.3913,0.8754
Brad Stuart 2013,Brad Stuart,2013,D,32.904,74,215,67.0,82.0,67.0,81,82,7.75,17.5776,0.8007
Brad Stuart 2014,Brad Stuart,2014,D,33.904,74,215,82.0,67.0,81.0,82,61,-17.0,17.6573,0.354
Brad Stuart 2015,Brad Stuart,2015,D,34.903,74,215,67.0,81.0,82.0,61,65,-7.75,17.0041,0.6363
Rob Scuderi 2010,Rob Scuderi,2010,D,30.755,73,216,,,71.0,81,73,-3.0,15.3239,0.7734
Rob Scuderi 2011,Rob Scuderi,2011,D,31.754,73,216,,71.0,81.0,73,82,7.0,16.6132,0.5442
Rob Scuderi 2012,Rob Scuderi,2012,D,32.754,73,216,71.0,81.0,73.0,82,82,5.25,17.447,0.6291
Rob Scuderi 2013,Rob Scuderi,2013,D,33.756,73,216,81.0,73.0,82.0,82,82,2.5,17.8309,0.3693
Rob Scuderi 2014,Rob Scuderi,2014,D,34.755,73,216,73.0,82.0,82.0,82,53,-26.75,18.4139,0.7468
Barret Jackman 2010,Barret Jackman,2010,D,28.576,72,203,,,78.0,82,66,-14.0,18.4945,0.6725
Barret Jackman 2011,Barret Jackman,2011,D,29.575,72,203,,78.0,82.0,66,60,-15.333333333333329,18.65,0.7799
Barret Jackman 2012,Barret Jackman,2012,D,30.574,72,203,78.0,82.0,66.0,60,81,9.5,17.8847,0.5591
Barret Jackman 2013,Barret Jackman,2013,D,31.576,72,203,82.0,66.0,60.0,81,78,5.75,17.1455,0.5616
Barret Jackman 2014,Barret Jackman,2014,D,32.576,72,203,66.0,60.0,81.0,78,79,7.75,16.5051,0.9484
Barret Jackman 2015,Barret Jackman,2015,D,33.575,72,203,60.0,81.0,78.0,79,80,5.5,15.5751,0.7314
Barret Jackman 2016,Barret Jackman,2016,D,34.575,72,203,81.0,78.0,79.0,80,73,-6.5,14.5417,0.7222
Carlo Colaiacovo 2011,Carlo Colaiacovo,2011,D,27.678,73,202,,28.0,73.0,67,65,9.0,14.007,1.4705
Carlo Colaiacovo 2012,Carlo Colaiacovo,2012,D,28.677,73,202,28.0,73.0,67.0,65,64,5.75,15.0246,0.9216
Christian Ehrhoff 2010,Christian Ehrhoff,2010,D,27.24,74,201,,,77.0,77,80,3.0,16.4606,0.8048
Christian Ehrhoff 2011,Christian Ehrhoff,2011,D,28.239,74,201,,77.0,77.0,80,79,1.0,17.605,0.8946000000000001
Christian Ehrhoff 2012,Christian Ehrhoff,2012,D,29.238,74,201,77.0,77.0,80.0,79,66,-12.25,18.2565,0.8735999999999999
Christian Ehrhoff 2013,Christian Ehrhoff,2013,D,30.24,74,201,77.0,80.0,79.0,66,80,4.5,18.749,0.9212
Christian Ehrhoff 2014,Christian Ehrhoff,2014,D,31.24,74,201,80.0,79.0,66.0,80,79,2.75,19.6043,0.8466
Marek Zidlicky 2010,Marek Zidlicky,2010,D,32.658,71,190,,,79.0,76,78,0.5,17.1798,0.7812
Marek Zidlicky 2014,Marek Zidlicky,2014,D,36.658,71,190,78.0,46.0,63.0,82,81,13.75,17.1205,0.584
Marek Zidlicky 2015,Marek Zidlicky,2015,D,37.657,71,190,46.0,63.0,82.0,81,84,16.0,18.4689,0.8824000000000001
Marek Zidlicky 2016,Marek Zidlicky,2016,D,38.657,71,190,63.0,82.0,81.0,84,53,-24.5,18.1681,0.5504
Ladislav Smid 2010,Ladislav Smid,2010,D,23.664,76,210,,,65.0,60,51,-11.5,14.1044,0.7799
Ladislav Smid 2013,Ladislav Smid,2013,D,26.665,76,210,60.0,51.0,78.0,78,82,15.25,17.4705,0.6164000000000001
Ladislav Smid 2014,Ladislav Smid,2014,D,27.664,76,210,51.0,78.0,78.0,82,73,0.75,17.024,0.2203
Jeff Schultz 2010,Jeff Schultz,2010,D,23.598,78,225,,,72.0,64,73,5.0,16.1552,0.6383
Jeff Schultz 2011,Jeff Schultz,2011,D,24.598,78,225,,72.0,64.0,73,72,2.3333333333333286,17.01,1.1114
Jeff Schultz 2012,Jeff Schultz,2012,D,25.597,78,225,72.0,64.0,73.0,72,54,-16.25,17.0694,0.3905
Nikita Nikitin 2014,Nikita Nikitin,2014,D,27.294,76,217,,41.0,61.0,64,66,10.666666666666664,16.9518,0.6519999999999999
Mike Weber 2015,Mike Weber,2015,D,26.793,74,188,58.0,51.0,71.0,68,64,2.0,15.7365,0.4486
Sergei Gonchar 2012,Sergei Gonchar,2012,D,37.469,74,210,78.0,25.0,62.0,67,74,16.0,17.6236,0.3556
Sergei Gonchar 2013,Sergei Gonchar,2013,D,38.471,74,210,25.0,62.0,67.0,74,76,19.0,17.3176,1.0299999999999998
Sergei Gonchar 2014,Sergei Gonchar,2014,D,39.47,74,210,62.0,67.0,74.0,76,76,6.25,18.0385,1.1087
Kimmo Timonen 2010,Kimmo Timonen,2010,D,34.542,70,194,,,80.0,77,82,3.5,15.782,0.6912
Kimmo Timonen 2011,Kimmo Timonen,2011,D,35.541,70,194,,80.0,77.0,82,82,2.3333333333333286,15.5823,0.7983
Kimmo Timonen 2012,Kimmo Timonen,2012,D,36.54,70,194,80.0,77.0,82.0,82,76,-4.25,15.7152,0.8847
Kimmo Timonen 2013,Kimmo Timonen,2013,D,37.542,70,194,77.0,82.0,82.0,76,76,-3.25,13.9355,1.2464
Kimmo Timonen 2014,Kimmo Timonen,2014,D,38.542,70,194,82.0,82.0,76.0,76,77,-2.0,15.0422,1.0637
Bryce Salvador 2010,Bryce Salvador,2010,D,33.638,75,215,,,64.0,76,79,9.0,16.3002,0.6781
Stephane Robidas 2010,Stephane Robidas,2010,D,32.581,71,190,,,82.0,72,82,5.0,18.0296,0.7395
Stephane Robidas 2011,Stephane Robidas,2011,D,33.581,71,190,,82.0,72.0,82,81,2.3333333333333286,18.2051,0.8842
Stephane Robidas 2012,Stephane Robidas,2012,D,34.58,71,190,82.0,72.0,82.0,81,75,-4.25,18.385,0.4835
Stephane Robidas 2013,Stephane Robidas,2013,D,35.582,71,190,72.0,82.0,81.0,75,82,4.5,17.2153,0.6041000000000001
Chris Phillips 2010,Chris Phillips,2010,D,31.566,75,219,,,81.0,82,82,0.5,17.5126,0.6685
Chris Phillips 2011,Chris Phillips,2011,D,32.565,75,219,,81.0,82.0,82,82,0.3333333333333286,17.8012,0.7398
Chris Phillips 2012,Chris Phillips,2012,D,33.564,75,219,81.0,82.0,82.0,82,80,-1.75,17.7986,0.3288
Chris Phillips 2013,Chris Phillips,2013,D,34.566,75,219,82.0,82.0,82.0,80,82,0.5,15.4308,0.6317999999999999
Chris Phillips 2014,Chris Phillips,2014,D,35.566,75,219,82.0,82.0,80.0,82,70,-11.5,16.383,0.9919
Eric Brewer 2013,Eric Brewer,2013,D,33.46,76,216,28.0,59.0,76.0,82,82,20.75,18.914,0.6577
Eric Brewer 2014,Eric Brewer,2014,D,34.46,76,216,59.0,76.0,82.0,82,77,2.25,18.2139,0.7549
Scott Hannan 2010,Scott Hannan,2010,D,30.689,73,215,,,82.0,81,81,-0.5,18.3138,0.4044
Scott Hannan 2011,Scott Hannan,2011,D,31.689,73,215,,82.0,81.0,81,78,-3.3333333333333286,18.3072,0.6069
Scott Hannan 2012,Scott Hannan,2012,D,32.688,73,215,82.0,81.0,81.0,78,78,-2.5,16.9647,0.4534
Scott Hannan 2013,Scott Hannan,2013,D,33.69,73,215,81.0,81.0,78.0,78,56,-23.5,17.3934,0.4866
Bryan Allen 2012,Bryan Allen,2012,D,31.111,77,223,73.0,2.0,74.0,72,82,26.75,15.9602,0.8876999999999999
Bryan Allen 2013,Bryan Allen,2013,D,32.113,77,223,2.0,74.0,72.0,82,70,12.5,16.4874,0.577
Bryan Allen 2014,Bryan Allen,2014,D,33.112,77,223,74.0,72.0,82.0,70,68,-6.5,16.7309,0.5248
Robyn Regehr 2010,Robyn Regehr,2010,D,29.452,75,222,,,82.0,75,81,2.5,17.0107,0.3762
Robyn Regehr 2011,Robyn Regehr,2011,D,30.451,75,222,,82.0,75.0,81,79,-0.3333333333333286,17.3603,0.5547
Robyn Regehr 2012,Robyn Regehr,2012,D,31.451,75,222,82.0,75.0,81.0,79,76,-3.25,18.0175,0.5902000000000001
Robyn Regehr 2013,Robyn Regehr,2013,D,32.453,75,222,75.0,81.0,79.0,76,70,-7.75,15.9075,0.2481
Robyn Regehr 2014,Robyn Regehr,2014,D,33.452,75,222,81.0,79.0,76.0,70,79,2.5,16.2813,0.3595
Robyn Regehr 2015,Robyn Regehr,2015,D,34.451,75,222,79.0,76.0,70.0,79,67,-9.0,16.0477,0.6626
Jordan Leopold 2011,Jordan Leopold,2011,D,30.161,73,206,,43.0,83.0,81,71,2.0,17.7656,1.0008
Jordan Leopold 2012,Jordan Leopold,2012,D,31.16,73,206,43.0,83.0,81.0,71,79,9.5,18.007,1.1263
Jordan Leopold 2013,Jordan Leopold,2013,D,32.162,73,206,83.0,81.0,71.0,79,66,-12.5,18.0082,0.8014
Mike Weaver 2012,Mike Weaver,2012,D,33.416,70,186,55.0,58.0,77.0,82,82,14.0,17.3244,0.5068
Anton Volchenkov 2010,Anton Volchenkov,2010,D,27.598,73,220,,,67.0,68,64,-3.5,16.5086,0.4275
Anton Volchenkov 2011,Anton Volchenkov,2011,D,28.598,73,220,,67.0,68.0,64,57,-9.333333333333329,17.0081,0.7166
Anton Volchenkov 2014,Anton Volchenkov,2014,D,31.598,73,220,64.0,57.0,72.0,63,56,-8.0,13.0505,0.6214
Lubomir Visnovsky 2012,Lubomir Visnovsky,2012,D,35.139,70,192,82.0,50.0,73.0,81,68,-3.5,19.6957,1.3915000000000002
Lubomir Visnovsky 2013,Lubomir Visnovsky,2013,D,36.141,70,192,50.0,73.0,81.0,68,59,-9.0,17.1275,0.8757999999999999
Tim Gleason 2010,Tim Gleason,2010,D,26.673,72,217,,,80.0,70,61,-14.0,17.446,0.4914
Tim Gleason 2011,Tim Gleason,2011,D,27.672,72,217,,80.0,70.0,61,82,11.666666666666671,16.0954,0.6720999999999999
Tim Gleason 2012,Tim Gleason,2012,D,28.672,72,217,80.0,70.0,61.0,82,82,8.75,17.2654,0.5934
Tim Gleason 2013,Tim Gleason,2013,D,29.674,72,217,70.0,61.0,82.0,82,71,-2.75,17.7618,0.618
Tim Gleason 2014,Tim Gleason,2014,D,30.673,72,217,61.0,82.0,82.0,71,56,-18.0,16.5294,0.6915
Jay Harrison 2013,Jay Harrison,2013,D,29.912,76,188,7.0,38.0,72.0,72,80,32.75,17.5039,0.857
Jay Harrison 2014,Jay Harrison,2014,D,30.911,76,188,38.0,72.0,72.0,80,68,2.5,17.194,0.6682
Jay Harrison 2015,Jay Harrison,2015,D,31.911,76,188,72.0,72.0,80.0,68,55,-18.0,14.8627,0.5343
Keith Ballard 2010,Keith Ballard,2010,D,26.848,71,204,,,82.0,82,82,0.0,17.623,1.1626
Keith Ballard 2011,Keith Ballard,2011,D,27.847,71,204,,82.0,82.0,82,65,-17.0,17.6921,0.7444
Jan Hejda 2010,Jan Hejda,2010,D,31.289,76,230,,,81.0,82,62,-19.5,18.1748,0.8051999999999999
Jan Hejda 2011,Jan Hejda,2011,D,32.288,76,230,,81.0,82.0,62,77,2.0,16.9586,0.6848
Jan Hejda 2012,Jan Hejda,2012,D,33.288,76,230,81.0,82.0,62.0,77,81,5.5,18.1048,0.8178
Jan Hejda 2013,Jan Hejda,2013,D,34.29,76,230,82.0,62.0,77.0,81,78,2.5,17.4984,0.8044
Jan Hejda 2014,Jan Hejda,2014,D,35.289,76,230,62.0,77.0,81.0,78,78,3.5,16.7174,0.7802
Jan Hejda 2015,Jan Hejda,2015,D,36.288,76,230,77.0,81.0,78.0,78,81,2.5,19.2754,0.6784
Shane O'Brien 2010,Shane O'Brien,2010,D,26.147,75,230,,,77.0,77,65,-12.0,13.6361,0.5714
Shane O'Brien 2011,Shane O'Brien,2011,D,27.147,75,230,,77.0,77.0,65,80,7.0,15.2736,0.42310000000000003
Shane O'Brien 2012,Shane O'Brien,2012,D,28.146,75,230,77.0,77.0,65.0,80,76,1.25,14.18,0.4761
Andrej Meszaros 2012,Andrej Meszaros,2012,D,25.966,74,223,82.0,52.0,81.0,81,62,-12.0,16.6504,1.1566999999999998
Ryan Wilson 2012,Ryan Wilson,2012,D,24.658,73,210,,,61.0,67,59,-5.0,16.5341,0.7582
Jack Hillen 2012,Jack Hillen,2012,D,25.684,70,190,2.0,40.0,69.0,64,55,11.25,16.1031,1.1644
Hal Gill 2010,Hal Gill,2010,D,34.49,79,243,,,81.0,62,68,-3.5,14.6476,0.6606
Hal Gill 2011,Hal Gill,2011,D,35.489,79,243,,81.0,62.0,68,75,4.666666666666671,15.1189,0.5836
Hal Gill 2012,Hal Gill,2012,D,36.488,79,243,81.0,62.0,68.0,75,76,4.5,15.9636,0.4009
Hal Gill 2013,Hal Gill,2013,D,37.49,79,243,62.0,68.0,75.0,76,54,-16.25,13.6329,0.637
Ed Jovanovski 2010,Ed Jovanovski,2010,D,33.266,75,220,,,80.0,82,66,-15.0,17.2543,0.7633
Ed Jovanovski 2011,Ed Jovanovski,2011,D,34.265,75,220,,80.0,82.0,66,50,-26.0,15.724,1.0407
Derek Morris 2010,Derek Morris,2010,D,31.106,72,210,,,82.0,75,76,-2.5,16.5453,0.6285999999999999
Derek Morris 2011,Derek Morris,2011,D,32.105,72,210,,82.0,75.0,76,77,-0.6666666666666714,16.7978,0.752
Derek Morris 2012,Derek Morris,2012,D,33.104,72,210,82.0,75.0,76.0,77,59,-18.5,17.7247,0.6154
Cory Sarich 2010,Cory Sarich,2010,D,31.127,76,207,,,80.0,76,57,-21.0,14.636,0.917
Sami Salo 2010,Sami Salo,2010,D,35.081,75,215,,,63.0,60,68,6.5,14.1408,0.7778999999999999
Sami Salo 2014,Sami Salo,2014,D,39.081,75,215,68.0,27.0,69.0,78,71,10.5,16.083,0.8109999999999999
Francis Bouillon 2014,Francis Bouillon,2014,D,37.959,68,194,81.0,44.0,66.0,82,52,-16.25,15.4594,0.7277
Henrik Tallinder 2010,Henrik Tallinder,2010,D,30.725,76,209,,,71.0,66,82,13.5,15.6278,0.6399999999999999
Henrik Tallinder 2011,Henrik Tallinder,2011,D,31.724,76,209,,71.0,66.0,82,82,9.0,17.3734,0.8002
Joe Corvo 2010,Joe Corvo,2010,D,32.283,72,204,,,74.0,81,52,-25.5,17.7593,0.6256999999999999
Joe Corvo 2013,Joe Corvo,2013,D,35.284,72,204,81.0,52.0,82.0,75,68,-4.5,16.0416,0.7979
Mike Mottau 2010,Mike Mottau,2010,D,31.538,72,195,,,76.0,80,79,1.0,16.5137,0.5904
Douglas Murray 2010,Douglas Murray,2010,D,29.556,75,240,,,66.0,75,79,8.5,14.6233,0.3829
Douglas Murray 2011,Douglas Murray,2011,D,30.555,75,240,,66.0,75.0,79,73,-0.3333333333333286,17.2338,0.7052
Douglas Murray 2012,Douglas Murray,2012,D,31.555,75,240,66.0,75.0,79.0,73,60,-13.25,17.1212,0.624
Douglas Murray 2013,Douglas Murray,2013,D,32.557,75,240,75.0,79.0,73.0,60,73,1.25,16.4467,0.2432
Douglas Murray 2014,Douglas Murray,2014,D,33.556,75,240,79.0,73.0,60.0,73,53,-18.25,14.7167,0.5689
Rostislav Klesla 2013,Rostislav Klesla,2013,D,30.533,75,215,34.0,26.0,61.0,65,64,17.5,16.4695,0.7285
Denis Grebeshkov 2010,Denis Grebeshkov,2010,D,25.975,72,206,,,71.0,72,51,-20.5,16.2984,1.3293
Roman Hamrlik 2010,Roman Hamrlik,2010,D,35.473,74,206,,,77.0,81,75,-4.0,17.4967,1.1431
Roman Hamrlik 2011,Roman Hamrlik,2011,D,36.472,74,206,,77.0,81.0,75,79,1.3333333333333286,18.7298,0.6835
Roman Hamrlik 2012,Roman Hamrlik,2012,D,37.471,74,206,77.0,81.0,75.0,79,68,-10.0,17.7538,0.8128
Adrian Aucoin 2010,Adrian Aucoin,2010,D,36.247,74,215,,,76.0,81,82,3.5,15.0938,1.0306
Adrian Aucoin 2011,Adrian Aucoin,2011,D,37.247,74,215,,76.0,81.0,82,75,-4.666666666666671,16.6388,0.7036
Adrian Aucoin 2012,Adrian Aucoin,2012,D,38.246,74,215,76.0,81.0,82.0,75,64,-14.5,17.784,0.8996999999999999
Adrian Aucoin 2013,Adrian Aucoin,2013,D,39.248,74,215,81.0,82.0,75.0,64,61,-14.5,17.5872,0.4264
Wade Redden 2010,Wade Redden,2010,D,32.305,74,205,,,80.0,81,75,-5.5,16.535,0.7615999999999999
Filip Kuba 2010,Filip Kuba,2010,D,32.757,76,225,,,75.0,71,53,-20.0,16.23,0.7290000000000001
Filip Kuba 2013,Filip Kuba,2013,D,35.757,76,225,71.0,53.0,64.0,73,75,9.75,18.2299,0.8566
Toni Lydman 2010,Toni Lydman,2010,D,32.017,74,213,,,82.0,80,67,-14.0,17.3194,0.7361
Toni Lydman 2011,Toni Lydman,2011,D,33.017,74,213,,82.0,80.0,67,78,1.6666666666666714,16.1607,0.9975
Toni Lydman 2012,Toni Lydman,2012,D,34.016,74,213,82.0,80.0,67.0,78,74,-2.75,17.8299,0.9491
Toni Lydman 2013,Toni Lydman,2013,D,35.018,74,213,80.0,67.0,78.0,74,59,-15.75,15.72,0.6189
Brett Clark 2011,Brett Clark,2011,D,33.772,72,194,,57.0,76.0,64,82,16.33333333333333,14.6664,0.8309
Brett Clark 2012,Brett Clark,2012,D,34.772,72,194,57.0,76.0,64.0,82,82,12.25,14.5669,0.7033
Tomas Kaberle 2012,Tomas Kaberle,2012,D,33.583,73,212,82.0,57.0,82.0,82,72,-3.75,17.7285,0.9079999999999999
Kurtis Foster 2012,Kurtis Foster,2012,D,29.852,77,225,56.0,10.0,71.0,74,51,-1.75,13.6577,0.4749
Greg Zanon 2010,Greg Zanon,2010,D,29.323,71,201,,,78.0,82,81,1.0,16.8317,0.4347
Greg Zanon 2011,Greg Zanon,2011,D,30.323,71,201,,78.0,82.0,81,82,1.6666666666666714,18.8566,0.5893
Greg Zanon 2012,Greg Zanon,2012,D,31.322,71,201,78.0,82.0,81.0,82,56,-24.75,18.3768,0.1991
Joni Pitkanen 2010,Joni Pitkanen,2010,D,26.035,75,220,,,63.0,71,71,4.0,18.8678,0.8509
Joni Pitkanen 2011,Joni Pitkanen,2011,D,27.034,75,220,,63.0,71.0,71,72,3.6666666666666714,20.85,1.0944
Steve Eminger 2011,Steve Eminger,2011,D,26.919,74,207,,20.0,71.0,63,65,13.666666666666664,16.3042,0.8179
Ian White 2010,Ian White,2010,D,25.326,70,191,,,81.0,71,83,7.0,18.1164,0.9329
Ian White 2011,Ian White,2011,D,26.325,70,191,,81.0,71.0,83,78,-0.3333333333333286,19.0612,1.0998
Ian White 2012,Ian White,2012,D,27.324,70,191,81.0,71.0,83.0,78,77,-1.25,16.6919,0.9217000000000001
Ryan O'Byrne 2013,Ryan O'Byrne,2013,D,28.203,77,234,37.0,55.0,67.0,74,71,12.75,15.9014,0.357
Bruno Gervais 2010,Bruno Gervais,2010,D,24.995,73,200,,,60.0,69,71,6.5,17.4164,0.7488999999999999
Bruno Gervais 2011,Bruno Gervais,2011,D,25.994,73,200,,60.0,69.0,71,53,-13.666666666666671,16.5066,0.7167999999999999
Cam Barker 2011,Cam Barker,2011,D,24.493,75,223,,45.0,68.0,70,52,-9.0,12.7855,0.7374
Nicklas Lidstrom 2010,Nicklas Lidstrom,2010,D,39.429,73,192,,,76.0,78,82,5.0,17.422,1.1038000000000001
Nicklas Lidstrom 2011,Nicklas Lidstrom,2011,D,40.428,73,192,,76.0,78.0,82,82,3.3333333333333286,18.5494,1.0255999999999998
Nicklas Lidstrom 2012,Nicklas Lidstrom,2012,D,41.428,73,192,76.0,78.0,82.0,82,70,-9.5,16.7248,0.9624
Steve Staios 2010,Steve Staios,2010,D,36.179,73,200,,,82.0,80,58,-23.0,15.9775,0.6572
Sean O'Donnell 2010,Sean O'Donnell,2010,D,37.97,74,238,,,82.0,82,78,-4.0,16.3677,0.5364
Sean O'Donnell 2011,Sean O'Donnell,2011,D,38.969,74,238,,82.0,82.0,78,81,0.3333333333333286,15.5707,0.741
Sean O'Donnell 2012,Sean O'Donnell,2012,D,39.968,74,238,82.0,82.0,78.0,81,51,-29.75,13.9078,0.9054
Chris Pronger 2010,Chris Pronger,2010,D,34.977,78,188,,,72.0,82,82,5.0,18.5043,0.7513
Chris Pronger 2011,Chris Pronger,2011,D,35.976,78,188,,72.0,82.0,82,50,-28.66666666666667,18.4748,1.109
Pavel Kubina 2010,Pavel Kubina,2010,D,32.464,76,258,,,72.0,82,76,-1.0,16.8179,0.7831
Pavel Kubina 2011,Pavel Kubina,2011,D,33.463,76,258,,72.0,82.0,76,79,2.3333333333333286,17.3833,1.2263000000000002
Pavel Kubina 2012,Pavel Kubina,2012,D,34.462,76,258,72.0,82.0,76.0,79,69,-8.25,15.8544,0.8622
Jaroslav Spacek 2010,Jaroslav Spacek,2010,D,35.637,72,210,,,60.0,80,74,4.0,16.2048,1.0645
Jaroslav Spacek 2011,Jaroslav Spacek,2011,D,36.636,72,210,,60.0,80.0,74,59,-12.333333333333329,18.5239,0.569
Mike Commodore 2010,Mike Commodore,2010,D,29.901,76,227,,,67.0,81,57,-17.0,18.1578,0.8975
Steve Montador 2010,Steve Montador,2010,D,29.78,72,210,,,73.0,78,78,2.5,13.6382,1.128
Steve Montador 2011,Steve Montador,2011,D,30.78,72,210,,73.0,78.0,78,73,-3.3333333333333286,15.8887,1.0652
Steve Montador 2012,Steve Montador,2012,D,31.779,72,210,73.0,78.0,78.0,73,52,-23.5,17.2692,1.1899000000000002
Chris Campoli 2011,Chris Campoli,2011,D,26.229,72,200,,46.0,76.0,67,77,14.0,15.202,0.8835999999999999
Brett Lebda 2010,Brett Lebda,2010,D,27.711,69,195,,,78.0,65,63,-8.5,13.3805,1.1037
Craig Rivet 2010,Craig Rivet,2010,D,35.051,74,207,,,74.0,64,78,9.0,15.6646,0.7181
Bryan McCabe 2011,Bryan McCabe,2011,D,35.317,74,223,,54.0,69.0,82,67,-1.3333333333333286,18.0374,0.9736
Mattias Ohlund 2011,Mattias Ohlund,2011,D,34.06,76,188,,53.0,82.0,67,72,4.666666666666671,18.1012,0.5936
Shane Hnidy 2010,Shane Hnidy,2010,D,33.898,74,204,,,76.0,65,70,-0.5,13.9656,0.7271000000000001
Karlis Skrastins 2010,Karlis Skrastins,2010,D,35.232,74,208,,,60.0,80,79,9.0,17.2198,0.7404
Karlis Skrastins 2011,Karlis Skrastins,2011,D,36.231,74,208,,60.0,80.0,79,74,1.0,16.212,0.609
Brian Rafalski 2010,Brian Rafalski,2010,D,36.009,70,194,,,73.0,78,78,2.5,18.184,1.3113000000000001
Brian Rafalski 2011,Brian Rafalski,2011,D,37.009,70,194,,73.0,78.0,78,63,-13.333333333333329,19.3466,0.9145000000000001
Niclas Wallin 2010,Niclas Wallin,2010,D,34.613,75,220,,,66.0,64,70,5.0,13.9122,0.6738
Niclas Wallin 2011,Niclas Wallin,2011,D,35.612,75,220,,66.0,64.0,70,74,7.333333333333329,14.4083,0.357
Shaone Morrisonn 2010,Shaone Morrisonn,2010,D,26.774,76,210,,,76.0,72,68,-6.0,14.965,0.7239
Shaone Morrisonn 2011,Shaone Morrisonn,2011,D,27.774,76,210,,76.0,72.0,68,62,-10.0,15.2341,0.695
Rob Blake 2010,Rob Blake,2010,D,39.809,76,220,,,71.0,73,70,-2.0,15.737,1.2013
Aaron Ward 2010,Aaron Ward,2010,D,36.705,74,209,,,65.0,65,77,12.0,16.4195,0.4498
Kim Johnsson 2010,Kim Johnsson,2010,D,33.545,73,193,,,80.0,81,60,-20.5,19.5981,0.6048
Jay McKee 2010,Jay McKee,2010,D,32.064,76,203,,,66.0,69,62,-5.5,13.9304,0.43689999999999996
Martin Skoula 2010,Martin Skoula,2010,D,29.928,75,226,,,80.0,81,52,-28.5,17.084,0.6504
