,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP,Y4 EV ATOI,Y4 EV P/60
Ryan Strome 2023,Ryan Strome,2023,C,29.225,73,191,81.0,82.0,82.0,74,82,2.25,14.9914,2.1093
Mika Zibanejad 2015,Mika Zibanejad,2015,C,21.454,74,202,,9.0,71.0,69,80,30.333333333333336,12.0179,1.8089000000000002
Mika Zibanejad 2016,Mika Zibanejad,2016,C,22.454,74,202,9.0,71.0,69.0,80,81,23.75,13.4492,1.7845
Mika Zibanejad 2017,Mika Zibanejad,2017,C,23.456,74,202,71.0,69.0,80.0,81,56,-19.25,13.8107,2.0382000000000002
Mika Zibanejad 2020,Mika Zibanejad,2020,C,26.454,74,202,81.0,56.0,72.0,82,67,-5.75,15.7197,2.2808
Mika Zibanejad 2021,Mika Zibanejad,2021,C,27.456,74,202,56.0,72.0,82.0,67,82,12.75,15.2468,2.9687
Mika Zibanejad 2022,Mika Zibanejad,2022,C,28.455,74,202,72.0,82.0,67.0,82,81,5.25,14.1226,2.4276999999999997
Mika Zibanejad 2023,Mika Zibanejad,2023,C,29.455,74,202,82.0,67.0,82.0,81,82,4.0,14.8144,2.4
Mark Scheifele 2016,Mark Scheifele,2016,C,22.547,75,198,7.0,6.0,63.0,82,71,31.5,15.6394,1.6842000000000001
Mark Scheifele 2017,Mark Scheifele,2017,C,23.549,75,198,6.0,63.0,82.0,71,79,23.5,15.5474,2.7177
Mark Scheifele 2018,Mark Scheifele,2018,C,24.548,75,198,63.0,82.0,71.0,79,60,-13.75,16.773,2.9433
Mark Scheifele 2019,Mark Scheifele,2019,C,25.548,75,198,82.0,71.0,79.0,60,82,9.0,16.3811,2.5029000000000003
Mark Scheifele 2020,Mark Scheifele,2020,C,26.547,75,198,71.0,79.0,60.0,82,83,10.0,17.1024,2.4815
Mark Scheifele 2021,Mark Scheifele,2021,C,27.549,75,198,79.0,60.0,82.0,83,82,6.0,18.1582,2.4665
Mark Scheifele 2022,Mark Scheifele,2022,C,28.548,75,198,60.0,82.0,83.0,82,67,-9.75,17.5426,2.8095
Mark Scheifele 2023,Mark Scheifele,2023,C,29.548,75,198,82.0,83.0,82.0,67,81,2.5,17.5271,2.6058000000000003
J.T. Miller 2018,J.T. Miller,2018,C,24.551,73,218,30.0,58.0,82.0,82,82,19.0,13.662,2.4101
J.T. Miller 2019,J.T. Miller,2019,C,25.55,73,218,58.0,82.0,82.0,82,75,-1.0,14.4159,2.0303
J.T. Miller 2020,J.T. Miller,2020,C,26.55,73,218,82.0,82.0,82.0,75,81,0.75,12.0567,1.7915
J.T. Miller 2021,J.T. Miller,2021,C,27.552,73,218,82.0,82.0,75.0,81,77,-3.0,15.4973,2.5250000000000004
J.T. Miller 2022,J.T. Miller,2022,C,28.551,73,218,82.0,75.0,81.0,77,80,1.25,15.7101,1.9457
J.T. Miller 2023,J.T. Miller,2023,C,29.55,73,218,75.0,81.0,77.0,80,81,2.75,15.6321,2.7826999999999997
Joel Armia 2022,Joel Armia,2022,R,28.338,75,216,79.0,57.0,68.0,60,60,-6.0,12.4016,1.2979999999999998
Phillip Danault 2021,Phillip Danault,2021,C,27.601,73,200,82.0,52.0,81.0,83,77,2.5,14.7777,2.459
Phillip Danault 2022,Phillip Danault,2022,C,28.6,73,200,52.0,81.0,83.0,77,79,5.75,14.1009,1.8465
Phillip Danault 2023,Phillip Danault,2023,C,29.6,73,200,81.0,83.0,77.0,79,82,2.0,14.3519,2.3285
Vladislav Namestnikov 2018,Vladislav Namestnikov,2018,C,24.858,72,179,4.0,43.0,80.0,74,81,30.75,12.4133,1.3716
Vladislav Namestnikov 2019,Vladislav Namestnikov,2019,C,25.857,72,179,43.0,80.0,74.0,81,78,8.5,13.9844,1.6951
Vladislav Namestnikov 2020,Vladislav Namestnikov,2020,C,26.856,72,179,80.0,74.0,81.0,78,76,-2.25,12.7558,1.3868999999999998
Vladislav Namestnikov 2021,Vladislav Namestnikov,2021,C,27.858,72,179,74.0,81.0,78.0,76,77,-0.25,11.7,1.5779999999999998
Vladislav Namestnikov 2022,Vladislav Namestnikov,2022,C,28.858,72,179,81.0,78.0,76.0,77,75,-3.0,13.566,1.4186
Vladislav Namestnikov 2023,Vladislav Namestnikov,2023,C,29.857,72,179,78.0,76.0,77.0,75,77,0.5,12.716,1.7616
Rickard Rakell 2017,Rickard Rakell,2017,R,23.409,73,195,6.0,18.0,71.0,72,71,29.25,13.7106,2.0058
Rickard Rakell 2018,Rickard Rakell,2018,R,24.409,73,195,18.0,71.0,72.0,71,77,19.0,15.1371,2.1773
Rickard Rakell 2019,Rickard Rakell,2019,R,25.408,73,195,71.0,72.0,71.0,77,69,-3.75,16.5894,2.3955
Rickard Rakell 2020,Rickard Rakell,2020,R,26.407,73,195,72.0,71.0,77.0,69,76,3.75,15.5867,1.6737
Rickard Rakell 2021,Rickard Rakell,2021,R,27.409,73,195,71.0,77.0,69.0,76,76,2.75,14.9569,1.8514
Rickard Rakell 2022,Rickard Rakell,2022,R,28.409,73,195,77.0,69.0,76.0,76,70,-4.5,15.5631,1.7793999999999999
Rickard Rakell 2023,Rickard Rakell,2023,R,29.408,73,195,69.0,76.0,76.0,70,82,9.25,15.6362,1.6994
Jonathan Marchessault 2019,Jonathan Marchessault,2019,"C, R",27.763,69,183,2.0,45.0,75.0,77,82,32.25,14.9961,3.0658000000000003
Jonathan Marchessault 2020,Jonathan Marchessault,2020,"C, R",28.762,69,183,45.0,75.0,77.0,82,77,7.25,15.4431,1.9899999999999998
Jonathan Marchessault 2021,Jonathan Marchessault,2021,"C, R",29.764,69,183,75.0,77.0,82.0,77,80,2.25,14.9631,2.0657
Jonathan Marchessault 2022,Jonathan Marchessault,2022,"C, R",30.763,69,183,77.0,82.0,77.0,80,76,-3.0,14.8385,2.7938
Jonathan Marchessault 2023,Jonathan Marchessault,2023,"C, R",31.763,69,183,82.0,77.0,80.0,76,76,-2.75,15.4325,2.3532
Barclay Goodrow 2021,Barclay Goodrow,2021,C,27.596,74,204,3.0,47.0,82.0,82,80,26.5,12.796,1.5407000000000002
Barclay Goodrow 2022,Barclay Goodrow,2022,C,28.595,74,204,47.0,82.0,82.0,80,79,6.25,12.527,1.7416999999999998
Barclay Goodrow 2023,Barclay Goodrow,2023,C,29.594,74,204,82.0,82.0,80.0,79,82,1.25,13.7994,1.5961
Luke Glendening 2017,Luke Glendening,2017,C,27.429,71,190,,56.0,82.0,81,74,1.0,11.3562,1.3698000000000001
Luke Glendening 2018,Luke Glendening,2018,C,28.428,71,190,56.0,82.0,81.0,74,69,-4.25,10.5525,0.9989000000000001
Luke Glendening 2019,Luke Glendening,2019,C,29.427,71,190,82.0,81.0,74.0,69,78,1.5,10.4065,1.2534
Luke Glendening 2020,Luke Glendening,2020,C,30.427,71,190,81.0,74.0,69.0,78,70,-5.5,13.1312,1.1716
Luke Glendening 2021,Luke Glendening,2021,C,31.429,71,190,74.0,69.0,78.0,70,79,6.25,12.345,0.648
Luke Glendening 2022,Luke Glendening,2022,C,32.428,71,190,69.0,78.0,70.0,79,82,8.0,12.2145,1.3645
Luke Glendening 2023,Luke Glendening,2023,C,33.427,71,190,78.0,70.0,79.0,82,70,-7.25,11.8136,0.8671
Yanni Gourde 2020,Yanni Gourde,2020,C,27.795,69,174,2.0,20.0,82.0,80,82,36.0,12.66,2.1919999999999997
Yanni Gourde 2021,Yanni Gourde,2021,C,28.798,69,174,20.0,82.0,80.0,82,82,16.0,11.8143,1.5236
Yanni Gourde 2022,Yanni Gourde,2022,C,29.797,69,174,82.0,80.0,82.0,82,74,-7.5,13.6417,2.3561999999999994
Yanni Gourde 2023,Yanni Gourde,2023,C,30.796,69,174,80.0,82.0,82.0,74,81,1.5,14.8813,2.0159000000000002
Alex Galchenyuk 2015,Alex Galchenyuk,2015,C,20.633,73,194,,,82.0,65,80,6.5,12.3397,1.5709
Alex Galchenyuk 2016,Alex Galchenyuk,2016,C,21.632,73,194,,82.0,65.0,80,82,6.333333333333329,14.139,1.8035
Alex Galchenyuk 2017,Alex Galchenyuk,2017,C,22.634,73,194,82.0,65.0,80.0,82,61,-16.25,13.6382,2.1460999999999997
Alex Galchenyuk 2018,Alex Galchenyuk,2018,C,23.634,73,194,65.0,80.0,82.0,61,82,10.0,13.624,2.0938
Alex Galchenyuk 2019,Alex Galchenyuk,2019,C,24.633,73,194,80.0,82.0,61.0,82,72,-4.25,13.2793,1.4877
Alex Galchenyuk 2020,Alex Galchenyuk,2020,C,25.632,73,194,82.0,61.0,82.0,72,69,-5.25,12.5199,1.3312
Tanner Pearson 2018,Tanner Pearson,2018,L,25.142,73,201,25.0,42.0,79.0,80,82,25.5,12.841,1.9857999999999998
Tanner Pearson 2019,Tanner Pearson,2019,L,26.142,73,201,42.0,79.0,80.0,82,80,9.25,13.1354,1.9498
Tanner Pearson 2020,Tanner Pearson,2020,L,27.141,73,201,79.0,80.0,82.0,80,81,0.75,12.5354,1.3163
Tanner Pearson 2021,Tanner Pearson,2021,L,28.143,73,201,80.0,82.0,80.0,81,74,-6.75,13.736,2.0256999999999996
Tanner Pearson 2022,Tanner Pearson,2022,L,29.142,73,201,82.0,80.0,81.0,74,68,-11.25,14.1085,1.1674
Scott Laughton 2020,Scott Laughton,2020,C,25.34,73,190,71.0,2.0,81.0,82,57,-2.0,12.44,1.7645999999999997
Scott Laughton 2023,Scott Laughton,2023,C,28.34,73,190,82.0,57.0,77.0,67,78,7.25,14.0694,1.7187
Mark Jankowski 2020,Mark Jankowski,2020,C,25.049,76,212,,1.0,72.0,79,66,15.333333333333336,10.5059,1.7349999999999999
Mark Jankowski 2021,Mark Jankowski,2021,C,26.051,76,212,1.0,72.0,79.0,66,65,10.5,8.8089,0.8513000000000001
Zemgus Girgensons 2016,Zemgus Girgensons,2016,L,21.736,74,200,,,70.0,61,71,5.5,14.9481,1.5133999999999999
Zemgus Girgensons 2017,Zemgus Girgensons,2017,L,22.738,74,200,,70.0,61.0,71,75,7.666666666666671,13.1042,0.9673
Zemgus Girgensons 2018,Zemgus Girgensons,2018,L,23.738,74,200,70.0,61.0,71.0,75,71,1.75,11.9404,1.0719999999999998
Zemgus Girgensons 2019,Zemgus Girgensons,2019,L,24.737,74,200,61.0,71.0,75.0,71,72,2.5,11.989,0.9161999999999999
Zemgus Girgensons 2020,Zemgus Girgensons,2020,L,25.737,74,200,71.0,75.0,71.0,72,81,8.75,11.1442,1.346
Tom Wilson 2016,Tom Wilson,2016,R,21.509,76,220,,,82.0,67,82,7.5,10.8627,1.4015
Tom Wilson 2017,Tom Wilson,2017,R,22.511,76,220,,82.0,67.0,82,82,5.0,11.2159,1.3701
Tom Wilson 2018,Tom Wilson,2018,R,23.511,76,220,82.0,67.0,82.0,82,78,-0.25,10.8215,1.2847
Tom Wilson 2019,Tom Wilson,2019,R,24.51,76,220,67.0,82.0,82.0,78,63,-14.25,14.1797,1.7901
Tom Wilson 2020,Tom Wilson,2020,R,25.509,76,220,82.0,82.0,78.0,63,80,3.75,14.4836,2.1699
Tom Wilson 2021,Tom Wilson,2021,R,26.511,76,220,82.0,78.0,63.0,80,68,-7.75,14.2983,2.1599
Tom Wilson 2022,Tom Wilson,2022,R,27.511,76,220,78.0,63.0,80.0,68,78,5.75,13.2582,2.3109
Tomas Hertl 2020,Tomas Hertl,2020,C,25.884,75,215,81.0,49.0,79.0,77,56,-15.5,14.4879,3.0657000000000005
Tomas Hertl 2023,Tomas Hertl,2023,C,28.885,75,215,77.0,56.0,73.0,82,79,7.0,15.7848,2.1786000000000003
Teuvo Teravainen 2018,Teuvo Teravainen,2018,L,23.056,71,191,3.0,34.0,78.0,81,82,33.0,13.9543,1.4332000000000003
Teuvo Teravainen 2019,Teuvo Teravainen,2019,L,24.055,71,191,34.0,78.0,81.0,82,82,13.25,14.2152,2.2648
Teuvo Teravainen 2020,Teuvo Teravainen,2020,L,25.055,71,191,78.0,81.0,82.0,82,80,-0.75,14.2827,2.4079
Filip Forsberg 2017,Filip Forsberg,2017,L,22.136,73,205,8.0,13.0,82.0,82,82,35.75,14.6309,2.0004
Filip Forsberg 2018,Filip Forsberg,2018,L,23.135,73,205,13.0,82.0,82.0,82,67,2.25,14.4169,2.3346
Filip Forsberg 2019,Filip Forsberg,2019,L,24.135,73,205,82.0,82.0,82.0,67,64,-14.25,13.99,2.6245000000000003
Filip Forsberg 2020,Filip Forsberg,2020,L,25.134,73,205,82.0,82.0,67.0,64,74,0.25,14.5411,2.45
Filip Forsberg 2021,Filip Forsberg,2021,L,26.136,73,205,82.0,67.0,64.0,74,57,-14.75,13.9667,2.3185000000000002
Radek Faksa 2019,Radek Faksa,2019,C,24.726,75,225,,45.0,80.0,79,81,13.0,13.0272,1.8073
Radek Faksa 2020,Radek Faksa,2020,C,25.726,75,225,45.0,80.0,79.0,81,77,5.75,13.9263,1.3297999999999999
Radek Faksa 2021,Radek Faksa,2021,C,26.728,75,225,80.0,79.0,81.0,77,80,0.75,12.8985,1.1981
Radek Faksa 2022,Radek Faksa,2022,C,27.727,75,225,79.0,81.0,77.0,80,77,-2.25,13.8576,0.866
Radek Faksa 2023,Radek Faksa,2023,C,28.726,75,225,81.0,77.0,80.0,77,81,2.25,13.7918,0.9040000000000001
Chandler Stephenson 2020,Chandler Stephenson,2020,C,25.444,72,209,9.0,4.0,67.0,64,76,40.0,10.3286,0.9077
Chandler Stephenson 2021,Chandler Stephenson,2021,C,26.446,72,209,4.0,67.0,64.0,76,74,21.25,12.4095,1.5621
Chandler Stephenson 2022,Chandler Stephenson,2022,C,27.445,72,209,67.0,64.0,76.0,74,79,8.75,14.65,2.2486
Chandler Stephenson 2023,Chandler Stephenson,2023,C,28.444,72,209,64.0,76.0,74.0,79,81,7.75,15.5076,2.3509
Devin Shore 2019,Devin Shore,2019,C,24.203,73,206,,3.0,82.0,82,76,20.333333333333336,12.201,1.1395
Devin Shore 2020,Devin Shore,2020,C,25.203,73,206,3.0,82.0,82.0,76,53,-7.75,11.7283,1.4808999999999999
Jujhar Khaira 2020,Jujhar Khaira,2020,L,25.134,76,212,15.0,10.0,69.0,60,75,36.5,11.0233,1.4515
Jujhar Khaira 2021,Jujhar Khaira,2021,L,26.136,76,212,10.0,69.0,60.0,75,58,4.5,10.7503,0.8719999999999999
Jimmy Vesey 2019,Jimmy Vesey,2019,L,25.35,75,202,,,80.0,79,81,1.5,12.6924,1.4959
Jimmy Vesey 2020,Jimmy Vesey,2020,L,26.35,75,202,,80.0,79.0,81,75,-5.0,13.0792,1.7556999999999998
Jimmy Vesey 2021,Jimmy Vesey,2021,L,27.352,75,202,80.0,79.0,81.0,75,73,-5.75,12.4549,1.3549
Jimmy Vesey 2022,Jimmy Vesey,2022,L,28.351,75,202,79.0,81.0,75.0,73,68,-9.0,11.0777,0.9749
Jimmy Vesey 2023,Jimmy Vesey,2023,L,29.351,75,202,81.0,75.0,73.0,68,81,6.75,12.1154,0.9468
Chris Tierney 2018,Chris Tierney,2018,C,23.253,73,191,,43.0,79.0,80,82,14.666666666666671,12.5381,1.1964000000000001
Chris Tierney 2019,Chris Tierney,2019,C,24.253,73,191,43.0,79.0,80.0,82,81,10.0,13.4465,1.5781
Chris Tierney 2020,Chris Tierney,2020,C,25.252,73,191,79.0,80.0,82.0,81,83,2.5,13.6099,2.0681000000000003
Chris Tierney 2021,Chris Tierney,2021,C,26.254,73,191,80.0,82.0,81.0,83,80,-1.5,13.8516,1.7692999999999999
Chris Tierney 2022,Chris Tierney,2022,C,27.253,73,191,82.0,81.0,83.0,80,70,-11.5,12.8248,1.5311000000000001
Jordan Martinook 2018,Jordan Martinook,2018,L,25.186,72,196,,8.0,81.0,77,81,25.666666666666664,13.0355,1.1955
Jordan Martinook 2019,Jordan Martinook,2019,L,26.186,72,196,8.0,81.0,77.0,81,82,20.25,11.9833,0.8654
Jordan Martinook 2020,Jordan Martinook,2020,L,27.185,72,196,81.0,77.0,81.0,82,53,-27.25,12.7486,1.3775
Colton Sissons 2020,Colton Sissons,2020,C,25.904,73,200,34.0,58.0,81.0,75,67,5.0,12.8993,1.6745
Colton Sissons 2021,Colton Sissons,2021,C,26.906,73,200,58.0,81.0,75.0,67,77,6.75,11.7763,1.2513999999999998
Colton Sissons 2022,Colton Sissons,2022,C,27.905,73,200,81.0,75.0,67.0,77,79,4.0,11.7824,1.1529
Colton Sissons 2023,Colton Sissons,2023,C,28.904,73,200,75.0,67.0,77.0,79,82,7.5,12.8002,1.424
Teddy Blueger 2022,Teddy Blueger,2022,C,27.13,72,185,,28.0,81.0,62,65,8.0,12.6578,2.0945
Teddy Blueger 2023,Teddy Blueger,2023,C,28.129,72,185,28.0,81.0,62.0,65,63,4.0,12.6385,1.899
Brock McGinn 2020,Brock McGinn,2020,L,25.66,72,187,21.0,57.0,80.0,82,80,20.0,11.8134,1.5484
Brock McGinn 2021,Brock McGinn,2021,L,26.662,72,187,57.0,80.0,82.0,80,54,-20.75,10.6912,1.238
Andreas Athanasiou 2019,Andreas Athanasiou,2019,C,24.154,74,190,,37.0,64.0,71,76,18.666666666666664,13.2014,1.9203999999999999
Andreas Athanasiou 2020,Andreas Athanasiou,2020,C,25.153,74,190,37.0,64.0,71.0,76,64,2.0,14.6708,2.2062
Andreas Athanasiou 2021,Andreas Athanasiou,2021,C,26.155,74,190,64.0,71.0,76.0,64,68,-0.75,13.7755,1.5047000000000001
Josh Anderson 2019,Josh Anderson,2019,R,24.403,75,218,6.0,12.0,78.0,63,82,42.25,15.6659,1.5807000000000002
Josh Anderson 2023,Josh Anderson,2023,R,28.403,75,218,82.0,30.0,76.0,69,69,4.75,15.0043,1.6806
Connor Brown 2019,Connor Brown,2019,R,24.713,72,181,,7.0,82.0,82,82,25.0,11.997,1.5248000000000002
Connor Brown 2020,Connor Brown,2020,R,25.712,72,181,7.0,82.0,82.0,82,83,19.75,11.5898,1.5784000000000002
Connor Brown 2021,Connor Brown,2021,R,26.714,72,181,82.0,82.0,82.0,83,82,-0.25,15.773,1.9823
Connor Brown 2022,Connor Brown,2022,R,27.713,72,181,82.0,82.0,83.0,82,64,-18.25,13.917,2.0016
Alexander Kerfoot 2020,Alexander Kerfoot,2020,C,25.14,71,186,,,79.0,78,76,-2.5,12.7466,1.5690000000000002
Alexander Kerfoot 2021,Alexander Kerfoot,2021,C,26.142,71,186,,79.0,78.0,76,82,4.333333333333329,13.1618,1.7534
Alexander Kerfoot 2022,Alexander Kerfoot,2022,C,27.141,71,186,79.0,78.0,76.0,82,82,3.25,12.2845,1.7443
Alexander Kerfoot 2023,Alexander Kerfoot,2023,C,28.14,71,186,78.0,76.0,82.0,82,82,2.5,13.3573,2.5747
Dominik Kubalik 2022,Dominik Kubalik,2022,L,26.114,74,190,,,80.0,80,78,-2.0,12.9752,1.9337
Dominik Kubalik 2023,Dominik Kubalik,2023,L,27.114,74,190,,80.0,80.0,78,81,1.6666666666666714,12.8113,1.3809
Pavel Buchnevich 2020,Pavel Buchnevich,2020,L,24.458,73,196,,41.0,74.0,64,80,20.333333333333336,13.2128,1.8448
Pavel Buchnevich 2021,Pavel Buchnevich,2021,L,25.46,73,196,41.0,74.0,64.0,80,79,14.25,14.5343,2.2462
Pavel Buchnevich 2022,Pavel Buchnevich,2022,L,26.459,73,196,74.0,64.0,80.0,79,73,-1.25,14.2012,2.8166
Pavel Buchnevich 2023,Pavel Buchnevich,2023,L,27.459,73,196,64.0,80.0,79.0,73,63,-11.0,14.4053,3.024
Jake Guentzel 2023,Jake Guentzel,2023,L,27.987,71,180,82.0,46.0,82.0,76,78,6.5,16.4474,2.976
Mattias Janmark 2020,Mattias Janmark,2020,C,26.813,73,205,73.0,,81.0,81,73,-5.333333333333329,13.4019,1.2713
Mattias Janmark 2021,Mattias Janmark,2021,C,27.815,73,205,,81.0,81.0,73,82,3.6666666666666714,12.2685,1.1043
Mattias Janmark 2022,Mattias Janmark,2022,C,28.814,73,205,81.0,81.0,73.0,82,67,-12.25,13.553,1.2648
Mattias Janmark 2023,Mattias Janmark,2023,C,29.813,73,205,81.0,73.0,82.0,67,66,-9.75,12.6067,1.5627
Anthony Duclair 2021,Anthony Duclair,2021,L,25.101,71,197,58.0,56.0,74.0,77,62,-4.25,12.7523,2.1387
Anthony Duclair 2022,Anthony Duclair,2022,L,26.101,71,197,56.0,74.0,77.0,62,74,6.75,13.7043,2.8508
Carter Verhaeghe 2022,Carter Verhaeghe,2022,C,26.134,74,180,,,61.0,62,78,16.5,16.0926,2.8613999999999997
Carter Verhaeghe 2023,Carter Verhaeghe,2023,C,27.133,74,180,,61.0,62.0,78,81,14.0,14.6199,2.7360999999999995
Oliver Bjorkstrand 2020,Oliver Bjorkstrand,2020,R,24.477,72,175,12.0,26.0,82.0,77,57,7.75,11.0801,2.3207
Oliver Bjorkstrand 2023,Oliver Bjorkstrand,2023,R,27.478,72,175,77.0,57.0,82.0,80,81,7.0,14.7181,1.9364
Miles Wood 2019,Miles Wood,2019,L,23.051,74,195,,1.0,60.0,76,63,17.333333333333336,11.4831,1.9938
Miles Wood 2020,Miles Wood,2020,L,24.05,74,195,1.0,60.0,76.0,63,80,30.0,12.4704,1.6037000000000001
Miles Wood 2021,Miles Wood,2021,L,25.052,74,195,60.0,76.0,63.0,80,80,10.25,12.2331,1.659
Andrew Copp 2018,Andrew Copp,2018,C,23.234,73,199,,1.0,77.0,64,82,34.666666666666664,10.7482,1.3954999999999997
Andrew Copp 2019,Andrew Copp,2019,C,24.233,73,199,1.0,77.0,64.0,82,69,13.0,11.6856,1.5654
Andrew Copp 2020,Andrew Copp,2020,C,25.233,73,199,77.0,64.0,82.0,69,74,1.0,10.7599,1.9396
Andrew Copp 2021,Andrew Copp,2021,C,26.235,73,199,64.0,82.0,69.0,74,80,7.75,14.1328,1.4825
Andrew Copp 2022,Andrew Copp,2022,C,27.234,73,199,82.0,69.0,74.0,80,72,-4.25,13.8755,2.0442
Andrew Copp 2023,Andrew Copp,2023,C,28.233,73,199,69.0,74.0,80.0,72,82,8.25,14.613,2.281
Andre Burakovsky 2018,Andre Burakovsky,2018,L,22.643,75,209,,53.0,79.0,64,56,-9.333333333333329,11.7701,2.31
Andre Burakovsky 2021,Andre Burakovsky,2021,L,25.643,75,209,64.0,56.0,76.0,68,77,11.0,12.6902,2.7716000000000003
Andre Burakovsky 2022,Andre Burakovsky,2022,L,26.643,75,209,56.0,76.0,68.0,77,80,10.75,12.8874,2.6353000000000004
Jason Dickinson 2021,Jason Dickinson,2021,C,25.246,74,200,10.0,27.0,67.0,76,74,29.0,12.6485,1.4596
Jason Dickinson 2022,Jason Dickinson,2022,C,26.246,74,200,27.0,67.0,76.0,74,62,1.0,14.3144,1.1507
Jason Dickinson 2023,Jason Dickinson,2023,C,27.245,74,200,67.0,76.0,74.0,62,78,8.25,11.4586,0.9289999999999999
Ryan Hartman 2019,Ryan Hartman,2019,R,24.031,72,197,5.0,3.0,76.0,78,83,42.5,12.0949,1.8444
Ryan Hartman 2020,Ryan Hartman,2020,R,25.03,72,197,3.0,76.0,78.0,83,81,21.0,12.4243,1.5128000000000001
Ryan Hartman 2021,Ryan Hartman,2021,R,26.032,72,197,76.0,78.0,83.0,81,74,-5.5,11.0097,1.5007000000000001
Ryan Hartman 2022,Ryan Hartman,2022,R,27.032,72,197,78.0,83.0,81.0,74,82,3.0,12.4918,1.6011000000000002
Ryan Hartman 2023,Ryan Hartman,2023,R,28.031,72,197,83.0,81.0,74.0,82,59,-21.0,14.8167,2.8149
Adam Erne 2021,Adam Erne,2021,L,25.452,73,212,26.0,23.0,65.0,66,65,20.0,10.8515,0.4937
Adam Erne 2022,Adam Erne,2022,L,26.451,73,212,23.0,65.0,66.0,65,79,24.25,12.3422,1.5124
Adam Erne 2023,Adam Erne,2023,L,27.45,73,212,65.0,66.0,65.0,79,61,-7.75,12.323,1.171
J.T. Compher 2020,J.T. Compher,2020,L,24.483,72,190,,21.0,69.0,66,79,27.0,12.4596,1.4593
J.T. Compher 2021,J.T. Compher,2021,L,25.485,72,190,21.0,69.0,66.0,79,70,11.25,12.3701,1.6651000000000002
J.T. Compher 2022,J.T. Compher,2022,L,26.484,72,190,69.0,66.0,79.0,70,70,-1.0,10.6247,1.8825
J.T. Compher 2023,J.T. Compher,2023,L,27.483,72,190,66.0,79.0,70.0,70,82,10.75,12.849,1.7344
Artturi Lehkonen 2019,Artturi Lehkonen,2019,L,23.245,71,179,,,73.0,66,82,12.5,13.027,1.1166
Artturi Lehkonen 2020,Artturi Lehkonen,2020,L,24.244,71,179,,73.0,66.0,82,82,8.333333333333329,12.7317,1.7816
Artturi Lehkonen 2021,Artturi Lehkonen,2021,L,25.246,71,179,73.0,66.0,82.0,82,68,-7.75,12.8214,1.7382
Artturi Lehkonen 2022,Artturi Lehkonen,2022,L,26.246,71,179,66.0,82.0,82.0,68,74,-0.5,11.2021,1.1396
Artturi Lehkonen 2023,Artturi Lehkonen,2023,L,27.245,71,179,82.0,82.0,68.0,74,64,-12.5,12.1149,2.2086
William Carrier 2022,William Carrier,2022,L,26.782,74,218,37.0,54.0,83.0,76,63,0.5,10.2583,1.6872
William Carrier 2023,William Carrier,2023,L,27.782,74,218,54.0,83.0,76.0,63,56,-13.0,11.3598,1.6766999999999999
Zach Sanford 2021,Zach Sanford,2021,L,25.895,76,206,39.0,,60.0,68,76,20.333333333333336,12.5626,2.388
Zach Sanford 2022,Zach Sanford,2022,L,26.895,76,206,,60.0,68.0,76,80,12.0,12.4045,1.0232
Nathan MacKinnon 2016,Nathan MacKinnon,2016,C,20.083,72,200,,,82.0,64,72,-1.0,14.5297,2.0003
Nathan MacKinnon 2017,Nathan MacKinnon,2017,C,21.085,72,200,,82.0,64.0,72,82,9.333333333333329,15.3738,1.8971999999999998
Nathan MacKinnon 2018,Nathan MacKinnon,2018,C,22.084,72,200,82.0,64.0,72.0,82,74,-1.0,15.4533,1.7519
Nathan MacKinnon 2019,Nathan MacKinnon,2019,C,23.083,72,200,64.0,72.0,82.0,74,82,9.0,15.977,3.2479
Nathan MacKinnon 2020,Nathan MacKinnon,2020,C,24.083,72,200,72.0,82.0,74.0,82,81,3.5,17.9028,2.534
Nathan MacKinnon 2021,Nathan MacKinnon,2021,C,25.085,72,200,82.0,74.0,82.0,81,70,-9.75,16.9138,3.1875
Nathan MacKinnon 2022,Nathan MacKinnon,2022,C,26.084,72,200,74.0,82.0,81.0,70,65,-11.75,16.2306,3.0806
Nathan MacKinnon 2023,Nathan MacKinnon,2023,C,27.084,72,200,82.0,81.0,70.0,65,71,-3.5,17.3051,3.2538
Aleksander Barkov 2017,Aleksander Barkov,2017,C,21.082,75,215,,54.0,71.0,66,61,-2.6666666666666643,14.7891,2.5203
Aleksander Barkov 2018,Aleksander Barkov,2018,C,22.081,75,215,54.0,71.0,66.0,61,79,16.0,15.2123,2.457
Aleksander Barkov 2019,Aleksander Barkov,2019,C,23.081,75,215,71.0,66.0,61.0,79,82,12.75,16.911,2.5149999999999997
Aleksander Barkov 2020,Aleksander Barkov,2020,C,24.08,75,215,66.0,61.0,79.0,82,77,5.0,16.7717,2.7920999999999996
Aleksander Barkov 2021,Aleksander Barkov,2021,C,25.082,75,215,61.0,79.0,82.0,77,73,-1.75,15.3798,2.4234
Aleksander Barkov 2022,Aleksander Barkov,2022,C,26.081,75,215,79.0,82.0,77.0,73,67,-10.75,15.487,2.9443
Aleksander Barkov 2023,Aleksander Barkov,2023,C,27.081,75,215,82.0,77.0,73.0,67,68,-6.75,14.6567,3.4827000000000004
Jonathan Drouin 2019,Jonathan Drouin,2019,L,23.513,71,198,70.0,21.0,73.0,77,81,20.75,14.2145,1.2607
